Date,Temperature (C),Precip Type,Humidity,Wind Speed (km/h),Pressure (millibars),Summary,Ordinal
2014-02-01,27.2444444444,0,0.8,16.3415,1015.21,17,735265
2014-02-02,30.0888888889,0,0.93,22.1375,1028.82,18,735266
2014-02-03,12.2,1,0.84,12.9605,1029.61,18,735267
2014-02-04,15.0222222222,1,0.8,17.2753,1028.05,18,735268
2014-02-05,16.0833333333,0,0.67,23.1196,1030.02,18,735269
2014-02-06,16.1333333333,0,0.78,15.3111,1030.86,17,735270
2014-02-07,18.8388888889,1,0.91,11.2056,1027.13,17,735271
2014-02-08,19.9055555556,0,0.82,54.8849,1017.72,17,735272
2014-02-09,14.9944444444,0,0.86,42.665,1014.24,17,735273
2014-02-10,19.9722222222,0,0.93,16.5025,1015.6,18,735274
2014-02-11,24.7666666667,0,0.82,32.8118,1011.86,17,735275
2014-02-12,22.3444444444,0,0.72,23.7797,1017.2,18,735276
2014-02-13,26.1388888889,0,0.8,12.7995,1019.13,18,735277
2014-02-14,28.9111111111,0,0.8,21.5096,1018.44,18,735278
2014-02-15,23.4611111111,0,0.99,32.4898,1015.1,18,735279
2014-02-16,17.2,0,0.94,13.5401,1013.87,18,735280
2014-02-17,22.1944444444,0,0.93,31.3467,1015.41,18,735281
2014-02-18,23.9722222222,0,0.93,15.4721,1019.9,18,735282
2014-02-19,27.1944444444,0,0.96,14.1197,1020.21,18,735283
2014-02-20,22.2222222222,0,0.94,17.1304,1016,17,735284
2014-02-21,24.2388888889,0,0.93,25.5185,1014.23,17,735285
2014-02-22,24.8166666667,0,0.93,7.6797,1013.85,17,735286
2014-02-23,27.2444444444,0,0.96,11.27,1016.53,17,735287
2014-02-24,27.7388888889,0,0.91,13.1376,1017.74,17,735288
2014-02-25,29.95,0,0.89,13.9909,1018.85,18,735289
2014-02-26,31.1333333333,0,0.84,12.4936,1020.04,18,735290
2014-02-27,32.7555555556,0,0.92,15.6492,1020.1,18,735291
2014-02-28,18.8166666667,0,0.93,20.1572,1028.75,18,735292
2014-03-01,19.9277777778,0,1,12.3487,1028.88,18,735293
2014-03-02,25.6277777778,0,0.8,9.66,1025.98,18,735294
2014-03-03,24.4,0,0.96,19.5776,1015.12,18,735295
2014-03-04,22.15,0,0.97,25.6312,1015.74,17,735296
2014-03-05,22.2,0,1,16.0195,1015.57,17,735297
2014-03-06,20.0444444444,0,1,17.0177,1017.2,17,735298
2014-03-07,22.6888888889,0,1,15.6009,1019.2,18,735299
2014-03-08,21.1555555556,0,0.96,9.66,1020.63,18,735300
2014-03-09,23.8388888889,0,0.99,14.5222,1027.46,18,735301
2014-03-10,18.9611111111,0,0.95,12.5258,1026.95,18,735302
2014-03-11,22.6111111111,0,1,13.6367,1025.82,18,735303
2014-03-12,24.8333333333,0,1,12.6546,1018.4,18,735304
2014-03-13,18.0111111111,0,1,40.9262,1011.39,18,735305
2014-03-14,9.9777777778,0,0.96,23.9085,1006.73,7,735306
2014-03-15,10.5111111111,0,1,25.2448,1016.55,23,735307
2014-03-16,10.9944444444,0,1,20.0606,1025.14,22,735308
2014-03-17,11.0166666667,0,1,10.6421,1030.29,24,735309
2014-03-18,9.9722222222,0,1,7.5831,1032.75,18,735310
2014-03-19,11.0722222222,1,1,7.5348,1031.33,18,735311
2014-03-20,17.2,0,1,13.8138,1026.58,18,735312
2014-03-21,16.1333333333,0,0.95,8.05,1026.03,18,735313
2014-03-22,12.7333333333,0,0.94,8.05,1028.13,18,735314
2014-03-23,16.0833333333,0,1,11.27,1027.83,18,735315
2014-03-24,17.8777777778,0,1,12.8478,1021.95,17,735316
2014-03-25,19.9722222222,0,0.96,15.5365,1021.4,18,735317
2014-03-26,18.9277777778,0,0.86,23.4899,1020.58,18,735318
2014-03-27,22.1,0,1,22.4112,1022.64,18,735319
2014-03-28,23.9055555556,0,0.93,20.2055,1020.8,18,735320
2014-03-29,26.8333333333,0,0.9,19.0141,1019.16,18,735321
2014-03-30,26.8333333333,0,0.97,13.7655,1013.11,18,735322
2014-03-31,23.2111111111,0,0.97,13.8943,1014.44,18,735323
2014-04-01,17.05,0,0.91,17.4363,1023.89,18,735324
2014-04-02,11.1777777778,0,1,13.5884,1024.13,18,735325
2014-04-03,7.3444444444,1,1,20.9461,1023.69,18,735326
2014-04-04,8.7944444444,1,0.92,23.2806,1024.28,17,735327
2014-04-05,10.0222222222,1,0.87,25.9371,1018.94,17,735328
2014-04-06,9.8833333333,0,0.93,24.7618,1012.1,18,735329
2014-04-07,7.7333333333,1,0.96,14.49,1018.01,18,735330
2014-04-08,11.05,0,0.95,17.2753,1016.24,18,735331
2014-04-09,11.1166666667,0,0.95,15.8102,1015.7,18,735332
2014-04-10,9.8111111111,0,1,16.8567,1023.01,18,735333
2014-04-11,10,0,0.99,11.8979,1025.18,18,735334
2014-04-12,15.8388888889,1,1,33.5041,1021.34,18,735335
2014-04-13,7.7333333333,1,0.94,25.8727,1024,18,735336
2014-04-14,11.0833333333,0,1,14.7476,1018.2,18,735337
2014-04-15,9.9944444444,0,0.96,13.8138,1015.39,18,735338
2014-04-16,8.9111111111,0,0.99,15.8424,1019.37,18,735339
2014-04-17,8.9166666667,0,0.95,20.2055,1023.35,18,735340
2014-04-18,9.0388888889,0,0.93,14.0231,1023.51,18,735341
2014-04-19,8.0277777778,1,0.93,14.0392,1023.39,18,735342
2014-04-20,12.6888888889,0,0.89,14.007,1022.96,18,735343
2014-04-21,11.0388888889,1,0.92,20.0284,1025.79,18,735344
2014-04-22,3.9388888889,1,0.85,15.3594,1025.9,18,735345
2014-04-23,2.2888888889,1,0.92,21.3969,1026.07,17,735346
2014-04-24,3.7222222222,1,0.92,19.803,1020.27,17,735347
2014-04-25,2.9944444444,0,0.99,14.168,1017.59,17,735348
2014-04-26,8.3611111111,0,1,19.2395,1016.25,17,735349
2014-04-27,9.8611111111,0,0.96,16.9211,1012.18,18,735350
2014-04-28,12.8944444444,1,0.95,15.6975,1024.47,18,735351
2014-04-29,7.0611111111,0,1,16.7762,1023.44,18,735352
2014-04-30,14.8388888889,0,0.99,23.7153,1023.06,18,735353
2014-05-01,24.9277777778,0,0.96,16.9694,1029.79,18,735354
2014-05-02,22.2666666667,0,1,12.6385,1030.38,18,735355
2014-05-03,22.2388888889,0,0.71,16.9694,1026.98,18,735356
2014-05-04,16.0833333333,0,0.71,29.0444,1027.96,17,735357
2014-05-05,23.8611111111,0,0.72,20.5114,1022.61,18,735358
2014-05-06,26.2055555556,0,0.65,24.7779,1015.77,18,735359
2014-05-07,22.1777777778,0,0.96,36.9334,1012.3,18,735360
2014-05-08,12.1333333333,1,0.91,19.5776,1022.33,18,735361
2014-05-09,18.8722222222,0,0.78,20.4148,1022.73,18,735362
2014-05-10,25.8,0,0.93,17.5812,1018.51,18,735363
2014-05-11,24.8833333333,0,0.97,13.9426,1018.55,18,735364
2014-05-12,26.0611111111,0,1,17.4524,1014.39,18,735365
2014-05-13,17.6888888889,0,0.99,28.497,1011.77,18,735366
2014-05-14,17.1055555556,0,0.89,31.3467,1018.82,17,735367
2014-05-15,17.7777777778,0,0.95,13.2181,1021.21,17,735368
2014-05-16,19.8166666667,0,0.96,14.0231,1018.17,17,735369
2014-05-17,17.7111111111,0,0.95,17.1787,1020.15,17,735370
2014-05-18,20,0,0.96,15.295,1026.52,18,735371
2014-05-19,21.0833333333,0,1,12.9283,1029.33,18,735372
2014-05-20,28.7333333333,0,0.96,20.5275,1027.48,18,735373
2014-05-21,23.8388888889,0,1,14.5866,1026.4,18,735374
2014-05-22,26.9777777778,0,0.93,17.3719,1015.92,18,735375
2014-05-23,22.2944444444,0,0.99,13.4757,1015.36,18,735376
2014-05-24,22.6,0,0.97,15.134,1014.62,18,735377
2014-05-25,22.6888888889,0,0.99,15.2628,1015.92,18,735378
2014-05-26,27.2,0,0.96,11.4149,1017.03,18,735379
2014-05-27,27.7555555556,0,1,31.1535,1016.73,18,735380
2014-05-28,12.1277777778,0,0.73,38.2214,1029.64,18,735381
2014-05-29,18.9333333333,0,0.79,13.8299,1029.79,18,735382
2014-05-30,22.7777777778,0,0.79,25.1482,1027.05,18,735383
2014-05-31,22.8,0,0.89,25.599,1026.39,17,735384
2014-06-01,12.8,0,0.96,27.0319,1019.76,17,735385
2014-06-02,23.9555555556,0,1,15.7297,1021.04,17,735386
2014-06-03,26.1555555556,0,0.94,21.5418,1019.06,18,735387
2014-06-04,26.0611111111,0,1,15.9229,1016.1,18,735388
2014-06-05,27.0833333333,0,0.96,20.4309,1013.33,18,735389
2014-06-06,27.5888888889,0,0.96,19.2234,1011.89,18,735390
2014-06-07,17.3444444444,0,1,10.9319,1011.22,18,735391
2014-06-08,19.9555555556,0,1,10.948,1013.35,18,735392
2014-06-09,17.8722222222,0,1,31.2018,1023.9,18,735393
2014-06-10,8.9555555556,0,1,14.3451,1018.25,18,735394
2014-06-11,12.1944444444,0,0.96,17.1143,1026.74,18,735395
2014-06-12,9.9555555556,0,0.93,21.6062,1024.24,18,735396
2014-06-13,7.2166666667,0,1,12.075,1026.6,18,735397
2014-06-14,7.7777777778,0,1,4.9427,1029.71,18,735398
2014-06-15,7.8277777778,0,0.99,10.6582,1031.31,18,735399
2014-06-16,7.7555555556,0,0.93,13.0571,1030.52,17,735400
2014-06-17,5.0833333333,1,0.99,12.1072,1029.65,18,735401
2014-06-18,4.0222222222,1,1,12.236,1026.61,18,735402
2014-06-19,4.7888888889,1,0.99,15.939,1023.1,18,735403
2014-06-20,5.0277777778,0,1,14.168,1023.71,18,735404
2014-06-21,13.7944444444,0,0.96,17.2109,1022.42,18,735405
2014-06-22,5.5111111111,0,1,14.2807,1019.96,18,735406
2014-06-23,17.2666666667,0,0.87,19.9157,1017.21,18,735407
2014-06-24,18.9777777778,0,0.8,25.1482,1014.4,18,735408
2014-06-25,17.2888888889,0,0.83,22.6044,1015.94,17,735409
2014-06-26,22.1888888889,0,0.87,22.862,1014.66,18,735410
2014-06-27,17.2333333333,0,1,14.3451,1015.01,18,735411
2014-06-28,22.1777777778,0,1,12.6546,1024.87,18,735412
2014-06-29,23.8388888889,0,0.93,20.0767,1023.82,18,735413
2014-06-30,25.0166666667,0,1,15.5848,1017.15,18,735414
2014-07-01,19.9722222222,0,0.93,20.1089,1016.39,18,735415
2014-07-02,26.1777777778,0,0.86,16.9855,1017.62,18,735416
2014-07-03,23.8388888889,0,0.97,11.0929,1028.14,18,735417
2014-07-04,14.8611111111,0,0.9,26.0498,1016.37,18,735418
2014-07-05,14.8166666667,0,0.93,13.8943,1013.92,18,735419
2014-07-06,13.9833333333,0,0.96,6.279,1017.76,18,735420
2014-07-07,14.7388888889,0,0.94,24.633,1017.98,18,735421
2014-07-08,10.8166666667,0,0.96,30.3807,1013.79,25,735422
2014-07-09,10.9777777778,0,1,21.2198,1016.88,18,735423
2014-07-10,17.8222222222,0,0.96,12.6868,1018.26,18,735424
2014-07-11,23.7944444444,0,0.93,15.6009,1018.6,17,735425
2014-07-12,22.0833333333,0,0.93,16.4381,1017.61,18,735426
2014-07-13,26.0166666667,0,0.93,9.4507,1020.28,18,735427
2014-07-14,27.2222222222,0,0.93,12.4614,1020.21,18,735428
2014-07-15,27.8611111111,0,0.87,17.5812,1017.96,18,735429
2014-07-16,28.8611111111,0,0.87,17.0338,1014.85,18,735430
2014-07-17,27.6833333333,0,0.88,14.0231,1017.31,18,735431
2014-07-18,26.8888888889,0,0.93,18.6599,1017.42,18,735432
2014-07-19,27.7277777778,0,0.93,26.565,1014.62,18,735433
2014-07-20,22.7555555556,0,0.9,21.1876,1010.52,18,735434
2014-07-21,22.0166666667,0,0.91,16.0034,1010.1,18,735435
2014-07-22,18.8888888889,0,0.99,20.3504,1011.29,17,735436
2014-07-23,14.2,0,0.86,23.4738,1014.28,18,735437
2014-07-24,15.1166666667,0,0.96,30.6705,1015.4,18,735438
2014-07-25,12.3166666667,0,0.96,35.8064,1016.91,18,735439
2014-07-26,15.05,0,0.96,26.2108,1022.55,18,735440
2014-07-27,18.85,0,0.89,26.1142,1022.65,26,735441
2014-07-28,23.8388888889,0,0.9,20.4631,1018.22,18,735442
2014-07-29,21.0388888889,0,0.95,16.9211,1026.9,18,735443
2014-07-30,17.1055555556,0,1,15.3755,1027.41,18,735444
2014-07-31,16.1055555556,0,0.94,14.0231,1019.86,17,735445
2014-08-01,12.2333333333,1,0.92,20.0928,1012.18,18,735446
2014-08-02,24.95,1,0.93,12.7834,1018.01,25,735447
2014-08-03,25.9166666667,0,0.93,19.3039,1020.2,18,735448
2014-08-04,26.0166666667,0,0.9,15.295,1012.55,18,735449
2014-08-05,27.6,0,0.94,23.0069,1014.12,25,735450
2014-08-06,28.8666666667,0,0.97,22.8459,1015.28,17,735451
2014-08-07,30.0722222222,0,0.89,17.1626,1016.1,18,735452
2014-08-08,30.0222222222,0,0.92,23.0391,1016.88,18,735453
2014-08-09,29.9055555556,0,0.91,23.1679,1016.27,18,735454
2014-08-10,12.7722222222,1,0.92,24.9228,1021.77,18,735455
2014-08-11,14.7722222222,0,0.9,27.6115,1018.13,18,735456
2014-08-12,13.8833333333,0,0.9,20.2699,1004.36,18,735457
2014-08-13,8.8222222222,0,0.96,22.3629,1011.32,18,735458
2014-08-14,6.0666666667,0,0.86,15.295,1019.01,18,735459
2014-08-15,2.9611111111,1,0.91,30.8154,1019.89,18,735460
2014-08-16,-0.1166666667,1,0.96,34.0193,1012.45,18,735461
2014-08-17,-3.8611111111,1,0.92,15.1823,1014.56,18,735462
2014-08-18,-3.9166666667,1,0.96,9.7405,1014.11,18,735463
2014-08-19,-2.2222222222,1,0.93,13.685,1010.87,18,735464
2014-08-20,8.7944444444,1,0.92,15.3433,1021.09,18,735465
2014-08-21,8.8388888889,1,0.93,24.8262,1022.04,18,735466
2014-08-22,-0.0277777778,1,0.81,38.1892,1026.04,18,735467
2014-08-23,10.9666666667,1,0.93,27.5471,1027.62,18,735468
2014-08-24,11.2444444444,0,0.89,30.4129,1019.11,18,735469
2014-08-25,10.0611111111,0,0.99,20.4792,1021.26,18,735470
2014-08-26,7.2,0,1,15.0535,1025.41,18,735471
2014-08-27,7.2055555556,0,1,11.1573,1026.81,18,735472
2014-08-28,6.0166666667,0,1,10.304,1026.57,18,735473
2014-08-29,24.9277777778,0,1,20.3343,1019.62,18,735474
2014-08-30,17.2888888889,0,0.96,19.9318,1005.03,18,735475
2014-08-31,25.0055555556,0,0.97,23.8441,1033.19,18,735476
2014-09-01,3.8888888889,1,1,15.5526,1037.93,18,735477
2014-09-02,-0.0944444444,1,0.95,13.8943,1037.84,17,735478
2014-09-03,7.7333333333,1,0.96,10.9158,1029.32,17,735479
2014-09-04,9.9555555556,1,0.93,20.3987,1022.8,17,735480
2014-09-05,8.8611111111,1,0.92,14.49,1031.52,17,735481
2014-09-06,3.8666666667,1,0.95,15.9873,1040.78,17,735482
2014-09-07,6.1111111111,1,0.95,16.6957,1041.72,17,735483
2014-09-08,4.9944444444,1,0.95,14.1841,1036.19,18,735484
2014-09-09,3.8888888889,1,1,19.6581,1032.39,18,735485
2014-09-10,6.4555555556,0,1,12.7351,1034.24,18,735486
2014-09-11,12.1944444444,0,1,12.2521,1032.18,17,735487
2014-09-12,2.4111111111,1,1,10.787,1033.56,17,735488
2014-09-13,3.8888888889,0,1,12.5258,1036.89,17,735489
2014-09-14,3.8888888889,0,1,15.3272,1036.78,18,735490
2014-09-15,3.1,1,1,10.9158,1034.03,17,735491
2014-09-16,1.1333333333,1,1,14.2807,1034.2,17,735492
2014-09-17,2.9222222222,1,1,16.8889,1033.75,18,735493
2014-09-18,11.0388888889,0,1,9.1126,1034.21,18,735494
2014-09-19,1.1777777778,1,0.9,25.0677,1037.96,18,735495
2014-09-20,7.2277777778,0,1,9.1287,1035.91,18,735496
2014-09-21,6.0888888889,0,0.96,12.719,1037.84,18,735497
2014-09-22,4.9833333333,0,1,15.6653,1036.91,18,735498
2014-09-23,3.8722222222,0,1,13.4596,1039.53,18,735499
2014-09-24,4.9555555556,0,1,9.7083,1039.54,18,735500
2014-09-25,5,0,1,9.3863,1036.51,18,735501
2014-09-26,2.7555555556,1,0.96,16.8567,1016.83,18,735502
2014-09-27,2.3611111111,1,0.93,10.9641,1026.02,18,735503
2014-09-28,7.1777777778,0,0.92,12.2843,1028.51,18,735504
2014-09-29,5.0222222222,1,0.93,10.8997,1031.16,18,735505
2014-09-30,30.7944444444,1,0.93,20.2055,1022.32,18,735506
2014-10-01,31.1555555556,0,0.99,20.769,1022.19,18,735507
2014-10-02,35,0,1,13.2181,1027.65,17,735508
2014-10-03,1.0666666667,1,1,16.7923,1029.8,17,735509
2014-10-04,2.2666666667,0,1,12.4936,1035.9,17,735510
2014-10-05,2.1944444444,0,0.99,14.168,1036.73,18,735511
2014-10-06,3.8444444444,0,0.96,15.3755,1032.88,18,735512
2014-10-07,4.9555555556,0,1,9.5634,1031.69,18,735513
2014-10-08,9.0277777778,0,0.96,24.6008,1031.71,18,735514
2014-10-09,19.8055555556,0,1,13.8138,1033.59,18,735515
2014-10-10,17.9111111111,0,0.98,12.4614,1022.11,18,735516
2014-10-11,19.9055555556,0,0.99,13.9748,1021.43,18,735517
2014-10-12,22.8,0,0.99,11.27,1019.22,18,735518
2014-10-13,27.8055555556,0,0.96,15.6814,1017.26,18,735519
2014-10-14,27.5666666667,0,0.89,19.8352,1019.2,18,735520
2014-10-15,27.1555555556,0,0.93,12.7995,1021.11,17,735521
2014-10-16,32.0611111111,0,1,10.9319,1019.48,18,735522
2014-10-17,33.75,0,0.93,16.7118,1021.84,18,735523
2014-10-18,34.9055555556,0,0.97,24.8745,1022.23,18,735524
2014-10-19,31.0222222222,0,0.96,17.066,1022.25,18,735525
2014-10-20,35.0666666667,0,0.97,17.71,1017.48,18,735526
2014-10-21,32.7611111111,0,0.97,10.7548,1016.41,18,735527
2014-10-22,33.7888888889,0,0.93,13.5884,1016.85,23,735528
2014-10-23,34.9277777778,0,0.93,12.3004,1017.99,17,735529
2014-10-24,35.6722222222,0,0.87,12.2038,1019.57,17,735530
2014-10-25,33.8666666667,0,0.79,13.1215,1019,18,735531
2014-10-26,26.6055555556,0,0.93,25.4219,1022.87,18,735532
2014-10-27,8.8888888889,0,0.99,23.2001,1036.84,18,735533
2014-10-28,7.2222222222,0,1,9.2253,1035.74,18,735534
2014-10-29,1.3222222222,1,1,15.1823,1031.19,17,735535
2014-10-30,2.2222222222,1,1,13.8138,1029.34,17,735536
2014-10-31,3.9111111111,1,1,26.6616,1030.53,18,735537
2014-11-01,12.2888888889,0,0.79,40.3788,1021.02,18,735538
2014-11-02,36.9222222222,0,1,45.0156,1020.45,18,735539
2014-11-03,37.1944444444,0,0.81,12.2038,1014.65,18,735540
2014-11-04,36.0833333333,0,0.87,10.6421,1009.91,18,735541
2014-11-05,37.0833333333,0,0.69,14.49,1008.57,18,735542
2014-11-06,30.9944444444,0,0.97,40.8296,1008.95,17,735543
2014-11-07,22.85,0,1,23.3128,1012.81,18,735544
2014-11-08,25.9444444444,0,0.96,16.2771,1014.41,17,735545
2014-11-09,31.8555555556,0,0.88,19.7386,1018.94,18,735546
2014-11-10,17.2222222222,0,0.83,34.5667,1019.95,18,735547
2014-11-11,17.2666666667,0,0.82,23.5543,1020.94,18,735548
2014-11-12,18.8388888889,0,0.8,20.608,1021.79,18,735549
2014-11-13,21.1555555556,0,0.68,16.9855,1021.41,18,735550
2014-11-14,22.6777777778,0,0.89,21.6867,1017.29,18,735551
2014-11-15,22.7555555556,0,0.84,21.8316,1017.8,18,735552
2014-11-16,23.9333333333,0,0.83,21.6545,1013.32,18,735553
2014-11-17,26.0388888889,0,0.78,17.5812,1010.86,18,735554
2014-11-18,21.8777777778,0,0.88,31.8941,1012.4,18,735555
2014-11-19,12.8222222222,0,0.99,31.2823,1020.42,18,735556
2014-11-20,17.8222222222,1,0.82,14.3451,1019.21,18,735557
2014-11-21,12.1277777778,0,0.82,22.057,1014.99,18,735558
2014-11-22,11.0666666667,1,0.75,26.7421,1017.47,17,735559
2014-11-23,10.95,0,0.81,40.5559,1023.74,17,735560
2014-11-24,10.0944444444,0,0.75,38.8332,1025.29,18,735561
2014-11-25,12.7111111111,0,0.79,27.692,1029.29,18,735562
2014-11-26,25.1166666667,0,0.95,26.082,1029.65,17,735563
2014-11-27,32.8222222222,0,0.84,12.0911,1018.01,18,735564
2014-11-28,34.6277777778,0,0.82,11.27,1013.81,17,735565
2014-11-29,36.1555555556,0,0.77,13.1537,1015.44,13,735566
2014-11-30,37.1944444444,0,0.76,16.2771,1015.45,17,735567
2014-12-01,31.0888888889,0,0.9,13.9909,1016.55,17,735568
2014-12-02,27.2166666667,0,0.93,15.3594,1018.63,17,735569
2014-12-03,33.9111111111,0,0.78,15.7136,1019.01,17,735570
2014-12-04,28.7944444444,0,0.8,24.8906,1016.17,18,735571
2014-12-05,23.8666666667,0,0.74,22.1697,1014.5,17,735572
2014-12-06,25.95,0,0.85,16.8567,1015.96,17,735573
2014-12-07,22.7111111111,0,0.89,18.3379,1016.43,17,735574
2014-12-08,21.1888888889,0,0.93,10.8514,1015.83,17,735575
2014-12-09,27.1055555556,0,0.95,17.227,1015.76,17,735576
2014-12-10,27.2666666667,0,0.93,15.5687,1021.28,17,735577
2014-12-11,32.2444444444,0,0.96,9.4024,1016.12,18,735578
2014-12-12,32.2,0,0.86,22.3468,1012.07,18,735579
2014-12-13,24.0277777778,0,0.9,16.583,1009.43,18,735580
2014-12-14,22.2888888889,0,0.94,15.8746,1009.08,16,735581
2014-12-15,27.2222222222,0,0.94,15.5043,1012.11,18,735582
2014-12-16,28.8611111111,0,0.93,12.5902,1014.11,17,735583
2014-12-17,30.9722222222,0,0.93,9.982,1013.94,18,735584
2014-12-18,25.1111111111,0,0.95,30.8476,1014.48,18,735585
2014-12-19,24.8333333333,0,0.97,20.1089,1013.78,18,735586
2014-12-20,25.0222222222,0,0.93,24.633,1024.02,18,735587
2014-12-21,29.95,0,0.93,23.0713,1009.42,24,735588
2014-12-22,25,0,0.97,19.7869,1010.66,18,735589
2014-12-23,27.2444444444,0,0.96,10.8675,1024.52,18,735590
2014-12-24,29,0,0.8,27.5471,1016.33,18,735591
2014-12-25,31.0833333333,0,0.81,11.27,1014,18,735592
2014-12-26,32.2444444444,0,0.89,11.27,1015.5,18,735593
2014-12-27,27.8055555556,0,0.85,25.1965,1013.16,18,735594
2014-12-28,23.5111111111,0,0.97,16.8728,1015.51,17,735595
2014-12-29,24.6055555556,0,0.9,18.6599,1017.14,18,735596
2014-12-30,32.2666666667,0,0.87,20.9461,1018.43,18,735597
2014-12-31,31.1777777778,0,0.75,27.5471,1019.03,18,735598
2015-01-01,18.4166666667,0,0.78,34.0032,1033.81,18,735599
2015-01-02,20.05,1,0.96,19.5937,1034.68,17,735600
2015-01-03,23.7277777778,0,0.93,23.8119,1021.32,18,735601
2015-01-04,18.9,0,0.94,25.1643,1013.24,19,735602
2015-01-05,28.8111111111,0,0.96,27.8208,1013.84,18,735603
2015-01-06,21.1888888889,0,1,21.6223,1017.02,18,735604
2015-01-07,17.8444444444,0,0.96,24.9711,1016.26,18,735605
2015-01-08,21.9333333333,0,1,21.5257,1013.32,17,735606
2015-01-09,22.7388888889,0,1,24.1822,1014.08,18,735607
2015-01-10,20.05,0,0.87,26.0498,1010.55,18,735608
2015-01-11,18.5944444444,0,0.92,34.615,1012.51,18,735609
2015-01-12,12.2222222222,0,0.83,32.6025,1013.96,18,735610
2015-01-13,13.8666666667,0,0.8,37.8189,1021.45,18,735611
2015-01-14,8.9555555556,0,0.76,45.5308,1026.67,18,735612
2015-01-15,15.0611111111,0,0.93,29.7367,1012.23,18,735613
2015-01-16,14.1666666667,1,0.92,34.0193,1026.95,18,735614
2015-01-17,10.9888888889,0,0.79,25.9693,1025.43,18,735615
2015-01-18,7.2,0,0.73,30.9442,1029.7,17,735616
2015-01-19,8.6333333333,1,0.78,35.6293,1034.54,17,735617
2015-01-20,10.95,1,0.9,10.7548,1034.4,17,735618
2015-01-21,19.9722222222,0,0.84,24.1339,1029.01,17,735619
2015-01-22,22.7555555556,0,0.9,33.971,1019.74,17,735620
2015-01-23,23.7722222222,0,0.93,40.9101,1025.83,17,735621
2015-01-24,21.2055555556,0,0.84,27.4988,1027.64,17,735622
2015-01-25,26.0666666667,0,0.75,12.3648,1025.86,17,735623
2015-01-26,27.2722222222,0,0.94,46.6095,1016.65,17,735624
2015-01-27,22.7555555556,0,0.81,26.8709,1014.01,17,735625
2015-01-28,17.6166666667,0,0.93,13.7494,1020.35,18,735626
2015-01-29,21.0388888889,0,0.96,14.3773,1021.41,17,735627
2015-01-30,23.8833333333,0,0.83,14.2968,1018.9,23,735628
2015-01-31,30.9722222222,0,1,24.4881,1016.85,18,735629
2015-02-01,25.2666666667,0,0.96,14.2002,1017.97,18,735630
2015-02-02,8.8055555556,1,0.93,21.8316,1028.9,18,735631
2015-02-03,11.1333333333,0,0.96,24.8423,1025.54,18,735632
2015-02-04,12.9777777778,1,0.93,34.1481,1027.2,17,735633
2015-02-05,11.1555555556,1,0.81,12.5419,1027.01,17,735634
2015-02-06,15.1166666667,1,0.82,21.7189,1021.1,17,735635
2015-02-07,12.5333333333,0,0.77,30.4934,1020.97,18,735636
2015-02-08,12.8888888889,0,0.85,24.6169,1021.15,18,735637
2015-02-09,17.7777777778,0,0.81,26.7582,1017.48,18,735638
2015-02-10,24.8,0,0.9,22.0409,1018.17,17,735639
2015-02-11,26.0611111111,0,0.94,17.2109,1020.67,18,735640
2015-02-12,30.1,0,0.96,10.8997,1021.58,18,735641
2015-02-13,27.7333333333,0,0.9,16.7118,1021.02,13,735642
2015-02-14,31.0611111111,0,0.75,21.5901,1023.18,18,735643
2015-02-15,27.2444444444,0,0.87,20.0123,1023.26,7,735644
2015-02-16,28.8888888889,0,0.86,15.617,1025,18,735645
2015-02-17,28.9111111111,0,0.93,15.7941,1025.08,18,735646
2015-02-18,28.9888888889,0,0.9,11.2056,1020.3,18,735647
2015-02-19,28.8222222222,0,1,22.0892,1028.04,18,735648
2015-02-20,13.9388888889,0,0.92,14.0231,1027.43,18,735649
2015-02-21,15.9055555556,0,0.87,26.1625,1018.43,18,735650
2015-02-22,7.0833333333,0,0.93,28.336,1018.49,17,735651
2015-02-23,7.7777777778,0,0.99,11.2056,1021.83,17,735652
2015-02-24,7.7333333333,0,1,8.0661,1031.41,18,735653
2015-02-25,12.2,0,0.93,20.5919,1034.57,17,735654
2015-02-26,13.9611111111,0,0.92,21.9121,1034.76,17,735655
2015-02-27,13.9555555556,0,0.84,15.8102,1034.04,17,735656
2015-02-28,12.2166666667,0,0.86,20.1411,1028.29,17,735657
2015-03-01,16.0388888889,0,0.97,10.9963,1025.43,17,735658
2015-03-02,34.9777777778,0,0.9,18.5955,1020.69,18,735659
2015-03-03,24.8611111111,0,0.92,22.6849,1017.35,24,735660
2015-03-04,27.6166666667,0,0.96,12.7351,1011.96,18,735661
2015-03-05,27.1111111111,0,0.94,19.964,1013.09,17,735662
2015-03-06,17.7611111111,0,1,13.6367,1015.65,18,735663
2015-03-07,17.3388888889,0,0.94,26.9997,1022,18,735664
2015-03-08,17.7111111111,0,0.79,27.9335,1025.52,18,735665
2015-03-09,12.7555555556,0,0.93,32.3932,1027.12,18,735666
2015-03-10,16.0388888889,0,0.87,20.2055,1023.62,18,735667
2015-03-11,14.9722222222,0,1,23.0391,1026.81,18,735668
2015-03-12,22.1944444444,0,0.93,15.6492,1028.62,17,735669
2015-03-13,16.0833333333,0,1,14.0553,1037.68,18,735670
2015-03-14,25.9277777778,0,0.95,17.2431,1040.7,18,735671
2015-03-15,22.75,0,1,15.3594,1018.51,18,735672
2015-03-16,17.3666666667,0,1,9.5795,1014.85,18,735673
